scan,band_subset,effective_mu_s_500,power_b,calibration_k,hb_cov,hb_present,bili_mono,bili_range,bili_log2_slope,bili_positive_a1,bili_positive_count,mean_rmse,composite,A1_hb_uM,A1_bili_uM,A2_hb_uM,A2_bili_uM,A3_hb_uM,A3_bili_uM,A4_hb_uM,A4_bili_uM,A5_hb_uM,A5_bili_uM,A6_hb_uM,A6_bili_uM
scattering,2band_blue,10.95445115010332,1.5,1.0,0.08245761543054289,True,0,0.0,0.0,False,0,0.021797521928755056,0.9175423845694571,93.28709444059177,0.0,81.60258950387612,0.0,77.11528796831233,0.0,74.91527874748694,0.0,75.50471374921308,0.0,74.91219398736584,0.0
scattering,2band_blue,10.95445115010332,2.0,1.0,0.08144383417010137,True,0,0.0,0.0,False,0,0.014574095873581425,0.9185561658298986,95.96118712058963,0.0,84.11484852427861,0.0,79.52410453025833,0.0,77.24455641613898,0.0,77.87332609339204,0.0,77.26443118060908,0.0
scattering,2band_blue,51.274440767548064,0.5,1.0,0.08161300152634024,True,0,0.0,0.0,False,0,0.0358872940822262,0.9183869984736598,411.73551703789775,0.0,360.4691646811113,0.0,340.79758702048736,0.0,331.33598349500454,0.0,333.96263565903865,0.0,331.4098417353428,0.0
scattering,2band_blue,51.274440767548064,1.0,1.0,0.08197017644174587,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298235582541,423.5911386813523,0.0,370.7330731389467,0.0,350.4221789343517,0.0,340.5156057103868,0.0,343.37344126960056,0.0,340.58803749413505,0.0
scattering,2band_blue,51.274440767548064,1.5,1.0,0.0824576162455779,True,0,0.0,0.0,False,0,0.021797521928755042,0.9175423837544221,436.6484028025148,0.0,381.9568031900505,0.0,360.95311495056967,0.0,350.6555435856904,0.0,353.4145088380977,0.0,350.6411047655301,0.0
scattering,2band_blue,51.274440767548064,2.0,1.0,0.08144383495115225,True,0,0.0,0.0,False,0,0.014574095873581444,0.9185561650488477,449.1650140730108,0.0,393.7159205177269,0.0,372.2280497175407,0.0,361.55818108125715,0.0,364.50125993851583,0.0,361.6512087847565,0.0
scattering,2band_blue,239.99999999999994,0.5,1.0,0.08161300170885882,True,0,0.0,0.0,False,0,0.03588729408222617,0.9183869982911412,1927.2082271375461,0.0,1687.2460865184332,0.0,1595.1694384287325,0.0,1550.882561534054,0.0,1563.1771182358245,0.0,1551.2282694036246,0.0
scattering,2band_blue,239.99999999999994,1.0,1.0,0.08197017662003392,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298233799661,1982.700771801825,0.0,1735.2883078085301,0.0,1640.2192141990688,0.0,1593.8495700223477,0.0,1607.2262256024785,0.0,1594.1886010842052,0.0
scattering,2band_blue,239.99999999999994,1.5,1.0,0.0824576164197048,True,0,0.0,0.0,False,0,0.02179752192875506,0.9175423835802952,2043.817837969076,0.0,1787.8231608842907,0.0,1689.5113099500563,0.0,1641.3115228714387,0.0,1654.2253967365793,0.0,1641.2439391633259,0.0
scattering,2band_blue,239.99999999999994,2.0,1.0,0.08144383511801867,True,0,0.0,0.0,False,0,0.01457409587358145,0.9185561648819813,2102.4042732368453,0.0,1842.8639983151008,0.0,1742.2858366648497,0.0,1692.343439743989,0.0,1706.1190931722583,0.0,1692.7788740170035,0.0
